y_true,oof_mu,oof_sigma,oof_mu_p,cqr_lower,cqr_upper,std_lower,std_upper,abs_err,trust_sigma
-0.574,-0.9157908956016081,0.025871686468188684,-0.9321385314957962,-1.728556149016888,-0.6355654297425424,-1.2326090492139707,-0.6333868160238426,0.34179089560160814,1
0.3379999999999999,0.24915196273976825,0.004237111688354555,-0.1436598707373633,-1.2006237333220793,0.5480782214702047,-0.06396439318333805,0.5485525902746342,0.08884803726023166,1
-0.0579999999999999,0.15928070112862536,0.007940904204108234,-0.03099155240201723,-0.8959703468012983,-0.2527480522720409,-0.5983063092613474,0.02897036752230503,0.21728070112862524,1
-0.7709999999999999,-0.688073410275186,0.011185219998443612,-0.6130462903162914,-0.931500708961157,-0.06026394572158866,-0.951199954202301,-0.3510844257072939,0.08292658972481393,1
1.582,0.7323689016035944,0.07254638756729978,-0.43421738507853425,-1.605434070603057,1.4464256147119172,0.792116571323628,1.3913388045137562,0.8496310983964057,0
-1.19,-0.9455115497155625,0.011484818197006528,-0.9847837141706957,-1.2683005470630795,-0.60558408241082,-1.4095743427682368,-0.7930777395659623,0.24448845028443744,1
-0.297,-0.36389587209930363,0.032723550332504944,-0.289152956904662,-1.5417222271029858,0.2426275000137878,-0.511378376334175,0.10511822686809941,0.06689587209930364,0
0.6759999999999999,0.4784368079244968,0.026045133996594444,0.29865637940839385,-0.37794711153492194,0.5878545174436376,0.03316468357174168,0.6332802120667487,0.19756319207550316,1
-1.17,-1.2188349602549293,0.0699595398127983,-1.0824799869950699,-2.187225436423144,-0.5425380924812846,-1.4026364413519259,-0.7901194578939537,0.048834960254929394,0
-0.0289999999999999,0.3773338232523254,0.12897359991694562,0.37421061769807684,-0.38772361276849454,0.56331624765969,-0.09352520767461295,0.5065903208203941,0.4063338232523253,0
-1.378,-1.0029799103158392,0.042915565513794815,-1.0362793078942212,-1.908202191419314,-0.331097382720858,-1.6799057243685218,-1.0797901958735148,0.3750200896841607,0
0.5589999999999999,0.4226940006272062,0.0763201110152882,0.3061570255187883,-1.0486314312375402,0.667593112179361,0.07670051443651787,0.6931971176387923,0.13630599937279375,0
0.797,0.6303377424949903,0.012600830553112126,0.45771044004942985,-0.2513171606246519,0.7740204380506431,0.292248319950413,0.89236384844542,0.16666225750500974,1
-0.3339999999999999,-0.15750910163005724,0.06324590463671786,-0.36927666168048967,-1.7075906837839345,0.1678921357031547,-0.44925615276988884,0.14996608042023937,0.17649089836994267,0
-0.294,-0.25395228737104714,0.11564503012302746,-0.3264118519354229,-1.7361491103693252,0.3531528209933444,-0.4508694856956851,0.149246042799322,0.04004771262895285,0
0.667,0.5814168874793899,0.012586304651916513,0.47688997044386916,-0.19261546484622633,0.7028194560262299,0.2677655263154718,0.880282509773444,0.08558311252061013,1
-1.009,-0.821326773699443,0.07450190308115404,-0.7320779116026267,-2.021874711945126,-0.5657502194253413,-1.090291092751317,-0.47777410929334463,0.18767322630055694,0
1.836,1.8468633124524536,0.0864643635891368,0.7464574354651177,-1.438576514901809,1.7657583978884217,1.3205082929679213,1.9370048961701958,0.010863312452453533,0
-0.466,0.015856729166848646,0.13122337416674434,-0.058473324918248526,-0.6259258788712218,0.37627996794474194,-0.4275660326006405,0.17254949589436652,0.4818567291668487,0
0.416,0.5018405123137999,0.022697244271858426,0.31670306603640364,-0.208815062769923,0.47222592018455967,0.009148712123926817,0.6256453153262012,0.08584051231379991,1
0.072,0.04157199915284887,0.0352677443760276,-0.12224878278631568,-0.31485644585539846,0.253591069293017,-0.30298498101801047,0.3135116221842639,0.030428000847151124,0
-0.284,-0.307079281290537,0.026188567446859826,-0.24323802757862492,-0.7385172804360775,0.2188363632427059,-0.4038731915834089,0.19534904160671934,0.023079281290537046,1
-0.5760000000000001,-0.3298782779128589,0.06101452936120693,-0.4931070174478607,-1.6915814918268008,-0.45975797238738786,-0.7551682761202001,-0.13867167291792565,0.24612172208714117,0
-0.8370000000000001,-0.8470779866414505,0.038664566345195564,-0.8581194571253159,-1.3545580993178667,0.1578402654947319,-0.6018368926327307,0.02543978415092174,0.010077986641450432,0
-0.41,-0.25601726386343876,0.05543234779795435,-0.48456923110955796,-1.4007033178096129,-0.09962954245801431,-0.5641740606654726,0.06310261611817974,0.15398273613656122,0
-0.053,-0.06590216428483778,0.08303229735064005,-0.1103546745496451,-0.7951101583846892,0.81176515404349,-0.17376202840236882,0.4535146483812836,0.012902164284837779,0
0.66,0.6749871809595681,0.08121699152230889,-0.1471094750973423,-2.261075279214447,0.6140486186538734,-0.030917864317151544,0.5683043688729768,0.01498718095956808,0
-1.443,-1.3482027944251986,0.03004037831309906,-1.2107604485827768,-1.4220572011216461,-0.7964883456262939,-1.668541286202379,-1.0520446830001045,0.09479720557480142,1
-0.313,-0.18040863838926996,0.043854456472099124,-0.5256094632100319,-1.6730731002885666,-0.09864744050585597,-0.7324677523792482,-0.13324551918911998,0.13259136161073004,0
-0.377,0.1177289568586693,0.049273305428731796,-0.22246485698303697,-0.5552672863653725,0.1873902827719383,-0.49219565205792304,0.12430095114435138,0.4947289568586693,0
0.034,0.3534539465046674,0.07855207073725384,0.30016343822485636,-0.40876458590033143,0.42456458707176864,-0.12423829308267717,0.48827869037529503,0.3194539465046674,0
-1.216,-0.8291476398618849,0.027162644986181574,-0.8768968831465924,-1.6560970347535702,-0.47910652648046614,-1.082461885195778,-0.4551852084121254,0.3868523601381151,1
-0.984,-0.9516891724727123,0.04286550413585537,-0.8206483410541694,-1.5502484151605587,-0.7730611716484502,-1.4054849013794721,-0.7929679179214999,0.032310827527287644,0
0.987,0.590363675264473,0.13013107215785985,-0.22273931575174322,-0.8475733208322649,0.5608527471693052,0.31588145064732687,0.9283984341052991,0.396636324735527,0
-0.539,-0.5327691156555354,0.0319485122363585,-0.6801026411824278,-1.6004250127825816,-0.2372148225613555,-0.7973925597049625,-0.1972770312099555,0.006230884344464616,1
-1.577,-1.155257888621349,0.003952933772916671,-0.9739730606964887,-1.7719071115589133,-0.7555370998207552,-1.4234374596828632,-0.7961607828992108,0.42174211137865103,1
-0.76,-1.0576716907338286,0.018438892540072416,-0.9933775601083618,-1.3639972703184853,-0.7632272601066521,-1.1858867873157473,-0.5857712588207401,0.2976716907338286,1
-0.908,-0.6747249667969855,0.03105310197371215,-0.5498090516646468,-0.9688533678540802,0.06579952562154287,-0.8661789049349704,-0.26606337643996336,0.23327503320301457,1
-0.431,-0.391325537100614,0.0630840332431081,-0.5520412578430728,-1.5363465457326515,-0.3469333114455195,-0.9134789565191702,-0.2862022797355178,0.039674462899385976,0
0.286,-0.36024800857721007,0.10232698754422324,-0.7613307514609917,-1.7629551462112036,-0.029244320810616856,-0.8547496927413976,-0.2382530895391231,0.64624800857721,0
0.757,0.5881758227558505,0.02456932679385205,0.22049127825752457,-0.43323058862283703,0.6680251462208004,0.3718233856120722,0.9719389141070792,0.16882417724414955,1
-1.084,-0.7806299178350032,0.029058866048277347,-0.8697911092126116,-1.4952551018066524,-0.9825072051832043,-1.6247695597627108,-1.0082729565604363,0.30337008216499683,1
-2.857,-2.758418939412371,0.057355407346068726,-2.4488386296498383,-3.0803307491714578,-2.441506023198657,-3.0406288236662617,-2.4241322204639872,0.09858106058762939,0
-1.26,-1.3028066527838178,0.09031367914229234,-1.2180655379323992,-1.853544285981599,-1.2622144027344058,-1.767078651468236,-1.1545616680102637,0.04280665278381779,0
-2.721,-2.687164667541965,0.06370058097529605,-2.420473364102034,-2.7756563556024747,-2.004707584059308,-3.144820500766347,-2.5323035173083746,0.03383533245803516,0
-2.06,-1.930957809127198,0.019115619102293403,-1.5984421643500308,-2.3488423271683927,-1.7674311500917745,-2.4142747044365365,-1.797778101234262,0.1290421908728021,1
-1.3090000000000002,-1.3302792058769826,0.0647305179614926,-1.2432965993825424,-1.9520741986109933,-1.2907365194032119,-1.8370977069145713,-1.2206011037122968,0.0212792058769824,0
-1.399,-1.3897671786650112,0.03442917824081994,-1.2401524140642302,-2.6119637473790136,-1.6252191404640786,-2.2568563309826173,-1.6295796541989647,0.009232821334988817,0
-1.781,-1.6651455368151749,0.11770574409795267,-1.5066588333330757,-2.255868663622288,-1.6853131551756406,-2.3515726600309117,-1.7350760568286372,0.11585446318482506,0
-1.82,-1.5961804671752995,0.07150834323985025,-1.5270214998082523,-2.416783956209447,-1.976401836608666,-2.5905043764504327,-1.9779873929924605,0.22381953282470057,0
-2.066,-2.0567682679783332,0.017307870047002443,-1.540573033440172,-2.195626481331494,-1.6775229763561805,-2.2515721743993007,-1.6514566459042936,0.009231732021666605,1
-2.1180000000000003,-1.6853033935135424,0.024225561096493348,-1.7049963688919616,-1.9283054600012552,-1.72487805999606,-2.2417347792372326,-1.6252381760349581,0.4326966064864579,1
-1.482,-1.56551338023201,0.037352361476533376,-1.4607330749452143,-2.0478236505603418,-1.6641803787750682,-2.0084648971041323,-1.3811882203204797,0.08351338023201005,0
-2.784,-2.728502405974108,0.04029215155402825,-2.4753382697964277,-2.9143584326574152,-2.4687304935276386,-3.119931465485431,-2.5198159369904234,0.05549759402589194,0
-1.842,-1.6264542333637206,0.023428145932712176,-1.5140811637948182,-2.4220814550223677,-1.6572154035575137,-2.1537342483489614,-1.5372376451466871,0.21554576663627945,1
-2.461,-2.405222030637779,0.029139149372351795,-2.2930571183605575,-2.6990077343326138,-2.4254872952972053,-2.7856789104433766,-2.1731619269854043,0.05577796936222068,1
-0.977,-0.7247956667616724,0.011084888305855137,-0.5576005294976185,-1.4385828338456232,-0.4593397608952855,-0.945039581996136,-0.344924053501129,0.2522043332383276,1
-1.4580000000000002,-1.4288709397327568,0.044871749004179444,-1.3515885021151177,-2.0617836844025965,-1.5071033786047143,-1.873190378124115,-1.2606733946661428,0.02912906026724338,0
-2.9810000000000003,-2.993859600149624,0.028737051984931244,-2.6278439577222463,-3.028253380249092,-2.683571553964597,-3.1714254881319803,-2.554928884929706,0.012859600149623507,1
-3.016,-2.961166429169754,0.04550284812679209,-2.554303555383342,-3.2959868326084663,-2.5830175483812416,-3.450883289902469,-2.8236066131188164,0.05483357083024609,0
-2.298,-2.425170072480999,0.04389514186528554,-2.7328229059325304,-2.7954438610855763,-2.104171039193134,-2.742351111808606,-2.1422355833135986,0.12717007248099899,0
-2.095,-2.132825137853289,0.020766546293089893,-2.1565419209751107,-2.4452088655768396,-1.9925113230794833,-2.420287782104335,-1.8037911789020606,0.037825137853289004,1
-2.147,-1.9467493498210477,0.024340668590114127,-1.7882883767725888,-2.234385752175727,-1.833436554994817,-2.5082393311105387,-1.9081238026155318,0.20025065017895205,1
-2.299,-2.3305502653236703,0.019568969311699783,-1.914513143936865,-2.691223409717045,-1.8476006573672836,-2.7255826627167545,-2.125467134221747,0.031550265323670335,1
-3.625,-3.4286556635705345,0.03849817526335139,-3.012450014320661,-3.589473386301366,-2.8617374432763096,-3.8743451844020784,-3.2751229512119506,0.19634433642946547,0
-1.256,-1.131525920514579,0.030476632764204478,-1.1793216094676608,-2.299103007626573,-0.9927199426673445,-1.5068831350191791,-0.8943661515612069,0.12447407948542111,1
-2.999,-2.9250099046831397,0.040927632688273846,-2.6014063866105457,-3.25745477069017,-2.550300105827096,-3.4100210450506308,-2.7827443682669784,0.0739900953168604,0
-1.998,-1.848830697948266,0.03225406991549683,-1.7829339542287315,-1.969581091456775,-1.5717213277874902,-2.195598525103116,-1.5954829966081092,0.14916930205173395,0
-1.727,-1.9655925979107192,0.0554496254204775,-1.7672447390338617,-2.139351810337319,-1.5693515431999387,-2.254607596851131,-1.6544920683561242,0.23859259791071907,0
-0.736,-0.6680942568042146,0.06048626105523974,-0.8160439614686588,-1.5449994490340182,-0.47112012423103045,-0.9414022205306328,-0.3288852370726606,0.06790574319578535,0
-2.903,-2.931489329257947,0.047899609463860314,-2.556246981364168,-2.955293422818952,-2.487118905688643,-3.2045511735336207,-2.5880545703313462,0.028489329257947116,0
-1.359,-0.9348398325977727,0.04314545040729815,-1.091513301561523,-1.7205456929892673,-1.3230111622066474,-1.2638116708776983,-0.6512946874197261,0.4241601674022273,0
-3.068,-3.1887200025938327,0.07479286242136819,-3.059840677129654,-3.38771165052345,-2.646646886128762,-3.6670563459027608,-3.0397796691191084,0.12072000259383264,0
-2.112,-1.945989052556502,0.0010978238661742126,-1.7593383700362115,-2.3562504801919624,-2.099090644700886,-2.718294274646327,-2.1057772911883545,0.1660109474434981,1
-2.269,-2.033198705074969,0.03140175894518757,-1.8393066892206034,-2.579631184383671,-2.2199237361995916,-2.6585470854133915,-2.031270408629739,0.235801294925031,1
-2.585,-2.6782258947375084,0.021431409128433433,-2.369303154590626,-2.6306757031872294,-2.2716476977449203,-2.8787912912358697,-2.279569058045742,0.09322589473750842,1
-1.0659999999999998,-0.8933352650868911,0.046397027815719714,-1.0408112911910283,-1.3455365564316464,-0.8842385041044256,-1.2872973419806386,-0.6880751087905103,0.17266473491310874,0
-3.016,-3.1650836654354086,0.03676845017725861,-2.9289592585702957,-2.986219669429597,-2.7390324440408094,-3.186852466293449,-2.559575789509797,0.14908366543540863,0
-2.841,-2.7953617288834716,0.022044085548954324,-2.478574803323285,-2.893332976169864,-2.502141189334088,-3.0842024907408865,-2.4716855072829143,0.04563827111652863,1
-1.591,-1.5064058415823223,0.030543058871872496,-1.4164561072891981,-2.1843806321364045,-1.4570124947855545,-1.8877938549271585,-1.2885716217370302,0.0845941584176777,1
-3.389,-3.535390245014829,0.02992622685208623,-3.1420680063082047,-3.3132072114621347,-2.626293958419761,-3.577669075846877,-2.9503923990632246,0.1463902450148291,1
-1.874,-1.7814318780136535,0.021047969550991714,-1.6256152801407493,-2.209776070826023,-1.4408358765891727,-2.2122555675467006,-1.5849788907630482,0.09256812198634656,1
-3.153,-3.2028541005432896,0.019148763817380378,-2.6790183635451164,-3.1979945947391393,-2.3954733711666414,-3.419457741945357,-2.8193422134503505,0.04985410054328954,1
-1.947,-1.7148718605816229,0.047524095979020596,-1.229341980091899,-1.9842986700243377,-1.5144671205469595,-2.1537270618879765,-1.5545048286978482,0.23212813941837718,0
-1.536,-1.3436758287296717,0.02749030279863209,-1.1370245806028412,-2.056489012802728,-1.4744757054470572,-2.0426690806956453,-1.4301520972376731,0.1923241712703283,1
-2.872,-2.7790584379812695,0.026739021795095786,-2.4515589587928432,-3.070090819565728,-2.4247252087009836,-3.1803953581373863,-2.580279829642379,0.09294156201873038,1
-2.815,-2.78395965654781,0.01973878772412468,-2.412322087226208,-2.9154876473179847,-2.384329535719237,-3.050298932666858,-2.4510766994767303,0.031040343452189756,1
-1.587,-1.6465026554231004,0.029443025077972036,-1.4061613955767236,-1.9795164126808404,-1.5989164956159958,-2.011505970045184,-1.3842292932615314,0.0595026554231004,1
-3.3,-3.0886630478858548,0.0634292640734626,-2.6006830763722886,-3.356219776864879,-2.592719494931092,-3.4900831675286983,-2.873586564326424,0.21133695211414505,0
-0.745,-0.7139322234956291,0.05306251933053008,-0.7953324450953223,-1.4912587805068414,-0.36504799525218434,-1.1987160145980826,-0.5861990311401104,0.03106777650437087,0
-2.199,-2.3364612998500585,0.06824597021869218,-2.034443385952321,-2.3712726940189968,-2.012768756289918,-2.528858794542547,-1.92874326604754,0.13746129985005862,0
-1.756,-1.7176098156731163,0.053307424294262266,-1.5074270502450808,-2.0749223113464446,-1.689488027994415,-2.279216810447684,-1.6666998269897118,0.03839018432688368,0
-1.953,-2.038758525586194,0.03907450107138502,-1.9801693956373347,-2.2324646663975583,-1.7679182813731413,-2.350887484586327,-1.7507719560913195,0.08575852558619412,0
-2.254,-2.4034987296217123,0.03485954383367581,-1.9703940232079966,-2.642998681925395,-1.8456694840464476,-2.4911954762920896,-1.8786784928341174,0.1494987296217123,0
-3.043,-2.871931915578657,0.0642711405111362,-2.7132180122919225,-3.2574814029241783,-2.5036849971220487,-3.340871832738911,-2.7135951559552587,0.17106808442134325,0
-2.68,-2.3304612574246466,0.038910198920949046,-1.875878295222805,-2.9813770614323754,-2.1937575082044445,-3.08118556913945,-2.4539088923557975,0.34953874257535356,0
-2.888,-2.8888815333106974,0.03134550533793312,-2.5999877206780804,-2.8884622638956365,-2.489954589042681,-3.1336275910017113,-2.521110607543739,0.0008815333106975132,1
-2.443,-2.321741086314079,0.04601806343716722,-1.9625075237935075,-2.3280573674431393,-1.8601604291897456,-2.6567657673172453,-2.0575435341271167,0.12125891368592123,0
-1.869,-1.4437885718360066,0.008940040421091361,-1.519985740475176,-2.3989949900025085,-1.7767479066065714,-2.139975839780438,-1.539860311285431,0.4252114281639934,1
-3.108,-3.1678167400506987,0.011901149107938819,-2.8037036573340597,-3.2875423202498277,-2.7266368511815053,-3.4416922199085653,-2.825195616706291,0.05981674005069859,1
-2.8310000000000004,-2.789580508452569,0.016640077273237866,-2.6526955283943208,-2.9900751231589386,-2.4592292811949044,-3.1767779485974463,-2.549501271813794,0.04141949154743152,1
-2.254,-2.360420902447721,0.025658894378240277,-2.1295386239724055,-2.49706251667621,-2.1817808989101364,-2.5867809267571458,-1.9875586935670173,0.10642090244772096,1
-2.056,-2.0332387426706164,0.053542184223039344,-1.3684848503578377,-2.3703286965010397,-1.6393950811442062,-2.517865184733074,-1.905348201275102,0.02276125732938361,0
-3.62,-3.476864375278759,0.05026641569005782,-3.0005801820952636,-3.517583196620155,-2.7698061178440376,-3.730602798381515,-3.1141061951792404,0.14313562472124097,0
-3.2880000000000003,-3.094509740970332,0.021078956411663758,-2.827858645608918,-3.483655162623919,-2.7169049667007426,-3.5116273850138797,-2.8843507082302273,0.1934902590296681,1
-1.548,-1.3146034672905036,0.015188586043035707,-1.536290355693147,-2.0196182153566937,-1.5177057832296952,-1.8004669246607221,-1.1879499412027499,0.23339653270949645,1
-3.04,-2.9490237942617705,0.05260267903070223,-2.4931908360652737,-3.320950676607106,-2.5339411505202265,-3.5421163850612043,-2.914839708277552,0.09097620573822951,0
-3.46,-3.3687036393262773,0.016965678380378296,-3.019576738224647,-3.3654589619031055,-2.733011534713176,-3.538068688047998,-2.9215720848457236,0.09129636067372271,1
-2.801,-2.998500303537171,0.04918296205530735,-2.706138314770522,-3.19694391548041,-2.6164294165492263,-3.1236214416561436,-2.524399208466015,0.19750030353717074,0
-2.57,-2.570127805147977,0.058175194904199784,-2.213437220686992,-2.7031287316967454,-2.1458810988656403,-2.7945652728217945,-2.1820482893638222,0.0001278051479771669,0
-2.957,-2.951918191885073,0.021780953093439945,-2.764742624934139,-3.1860802463821107,-2.533895182518812,-3.347390802523328,-2.7201141257396757,0.005081808114926645,1
-2.276,-2.1759381403105382,0.03901651735417439,-2.5065504419453357,-2.4980650872780883,-1.953563088521492,-2.5849898507493974,-1.9857676175592693,0.10006185968946157,0
-1.664,-1.4918970650417598,0.016453206827114625,-1.4417713245889208,-2.0703450748485297,-1.6677340066639383,-1.9369760859173268,-1.3368605574223198,0.17210293495824014,1
-3.477,-3.426140802493101,0.015194199393368383,-3.0703911068513907,-3.4770299638317725,-2.8517525375237707,-3.71290949153789,-3.1136872583477615,0.05085919750689882,1
-2.764,-1.824656248671809,0.1196415214407762,-2.156313533945026,-2.76600865430776,-1.0215230358057834,-2.2222508431630033,-1.5949741663793509,0.9393437513281908,0
0.433,0.12311482150285658,0.020888803875123613,-0.8034380486188699,-1.185260681447907,0.42802479929606013,-0.2434443483084238,0.37305225489385063,0.3098851784971434,1
-1.523,-1.5979599357111287,0.008775375715110332,-1.7470536091692614,-1.712333371619146,-0.8655031437855901,-2.015671220387729,-1.3991746171854549,0.0749599357111288,1
-0.63,-0.6226627060122313,0.046194206365212626,-0.6956918262906351,-0.9045799453179951,-0.3333531036406384,-0.608721039011701,0.007775564190573403,0.007337293987768723,0
0.4039999999999999,0.7807378910743219,0.11047195070072865,-0.016314092655674628,-0.6950226552795521,0.5453742913622176,0.17520836203915358,0.7877253454971258,0.376737891074322,0
-0.8340000000000001,-0.9009701356413558,0.0662321440884082,-1.2031196206459767,-1.2968495081962896,-0.49487917630118083,-1.348911525994662,-0.7496892928045338,0.06697013564135568,0
0.174,-1.149618748434492,0.11411619491957926,-1.4856668628143186,-2.4697720592924783,-0.32898312842621563,-1.331662521546358,-0.7043858447627056,1.323618748434492,0
-0.8540000000000001,-0.9676857132258235,0.06040407652548617,-1.2800077180128786,-1.3666741281544736,-0.4203095541293135,-1.3746328125703933,-0.775410579380265,0.11368571322582344,0
-0.286,-0.39502044939294145,0.0825610191683386,-0.5255502682251971,-1.4046752974013683,0.00962389282831154,-0.6130935680815195,-0.012978039586512502,0.10902044939294148,0
-2.398,-0.837793921107567,0.07305611097165321,-1.4985720694708786,-2.4995603393228034,-0.48235792001182964,-1.1592244200417932,-0.5591088915467861,1.560206078892433,0
0.302,-0.23231292283772886,0.05109082680732692,-0.9378710518574289,-1.3173246318645495,-0.1206181386468633,-0.5453787818203684,0.05473674667463868,0.5343129228377288,0
-2.693,-2.820036880807005,0.04389014601632293,-2.345954818567895,-2.8222430981730255,-0.9625004196939495,-3.135434461950701,-2.536212228760572,0.12703688080700504,0
-0.402,-0.25773382820740537,0.020959066505616027,-0.6769430698201759,-0.6328161796074028,-0.19926054534430954,-0.5305697533541613,0.09670692342949105,0.14426617179259466,1
-1.06,-1.2709930156043123,0.03986688333090473,-1.462253944973546,-1.5909561999842385,-1.0871909448204742,-1.4361390832804648,-0.8196424800781903,0.21099301560431227,0
0.936,1.4714867312601303,0.1304600337920032,0.5218670159993879,-1.651508845346782,1.4610981607646742,1.049730077219529,1.649845605714536,0.5354867312601302,0
-0.098,0.01272976760872313,0.05859907203382851,-0.5680432747812336,-0.8370170535849282,-0.021338796172525445,-0.45657884688886374,0.14353668160614327,0.11072976760872313,0
-1.094,-1.190927474658944,0.07504707393328351,-2.137498266981356,-2.7820323245720666,-0.8362654130055194,-2.0196246003270923,-1.4071076168691201,0.09692747465894391,0
-1.158,-1.105420597826042,0.06979404072895366,-2.0611177865147394,-2.687276451454427,-1.1239848913795256,-1.6136063631128872,-1.001089379654915,0.052579402173957845,0
-2.5540000000000003,-2.1709616125724276,0.06995310595578914,-2.0783096035210042,-2.7930548032336926,-0.9875083029887404,-2.323846232668579,-1.7246239994784507,0.3830383874275727,0
-0.705,-0.7488180642781932,0.04361628061858792,-1.12675127903564,-1.0512387342997893,-0.7746759981754683,-1.0893051073123703,-0.49008287412224205,0.043818064278193236,0
-0.6920000000000001,-0.6721511369020507,0.03844111179662453,-1.0497867105847796,-0.9269179045865351,-0.40289058678905115,-0.8860719537707374,-0.2868497205806092,0.01984886309794931,0
-2.873,-1.3049651699380895,0.06342449305705015,-2.1683628446698697,-2.5981768471761364,-1.0833063027096654,-1.7544942832015618,-1.1543787547065547,1.5680348300619107,0
-1.002,-0.9307843046518564,0.0119659907011345,-1.1168330888045626,-1.0595433168476438,-0.59523793979975,-1.0963136613561677,-0.4690369845725153,0.07121569534814365,1
-1.942,-1.918355806556574,0.054741764288964885,-2.126807797145522,-2.678009260736471,-1.4329911967254068,-2.266495067926823,-1.6539780844688508,0.023644193443425943,0
0.5539999999999999,-0.0010338585829313685,0.035427785465260195,-0.7023471180387562,-1.1537460920222806,0.0194635950736083,-0.26759744182284706,0.33251808667216,0.5550338585829313,0
-1.127,-1.0884064167610075,0.016669294170212956,-2.0364172182468536,-2.587861091289079,-1.0028178807677786,-1.451661894445522,-0.8243852176618696,0.038593583238992535,1
-0.243,-0.4458982460699674,0.086248722021231,-1.0173366842675335,-1.065591978381452,-0.25383663109234156,-0.6559985354324236,-0.04348155197445136,0.20289824606996743,0
-0.1969999999999999,-0.318868838963295,0.02665478536822623,-0.5628316589895022,-0.5802588541044763,-0.14380961240792695,-0.5564478463819156,0.05606913707605665,0.12186883896329509,1
1.24,0.6005561129836656,0.09816767679270821,-0.8815602588283225,-1.6017051035817218,1.052066852255828,0.8578867220863586,1.485163398870011,0.6394438870163344,0
-2.872,-2.8297007060981945,0.06204777828764751,-2.274139118530102,-2.7684182359459037,-0.7874607428731276,-2.3972001474778946,-1.7699234706942422,0.042299293901805424,0
-0.004,-0.08734377625575229,0.0667745878734451,-1.0520099501760884,-1.7395710441836774,0.5633502427619193,-0.7802647199004119,-0.1637681166981375,0.08334377625575229,0
-1.259,-1.6486876729124842,0.01812919472144225,-2.0114974451451535,-2.598534784685733,-1.2385245257519093,-2.227776334367732,-1.6285541011776041,0.3896876729124843,1
-0.557,-0.7193178101708173,0.1375539660248668,-1.0856249536305098,-1.8937961082168335,-0.352601717081994,-1.4952683505807156,-0.8960461173905874,0.16231781017081726,0
-0.913,-0.7259897532599999,0.03716373739501612,-1.0381346812641579,-1.437629569173298,-0.7928480790269591,-0.9138093901731646,-0.28653271338951225,0.1870102467400001,0
-1.171,-1.3550739001917798,0.04308561450297497,-1.2977227715340658,-1.5958470660772173,-0.9672190743081166,-1.7105174682151432,-1.111295235025015,0.18407390019177972,0
0.7490000000000001,-0.4918820004385661,0.12251042956832228,-1.3291365368084507,-1.7014451350631972,0.663515462654228,-0.46783223331022405,0.14866436989205037,1.2408820004385661,0
-1.581,-1.847560175168189,0.011318451830418044,-1.8339057500293823,-1.9693653862019482,-1.3197721161451252,-2.1550924419346815,-1.542575458476709,0.266560175168189,1
-2.716,-2.4289711334720363,0.03625510763975845,-2.232365720112243,-2.7639157902593343,-0.8151883348439687,-2.7171901181929945,-2.1046731347350223,0.2870288665279639,0
-0.235,-0.3296683215710962,0.018221802101780593,-0.6470924920236372,-0.9521944699990803,-0.28406168367566853,-0.6088424930699262,0.00765411013234818,0.09466832157109623,1
-3.065,-1.931156668806216,0.02856985928750195,-2.3287619770625443,-2.8475078820289252,-1.5036317487533277,-1.9791352313185415,-1.3518585545348891,1.1338433311937839,1
-0.4529999999999999,-0.43017193185221925,0.035428419376542154,-0.5731863220832567,-0.8269239497345149,-0.1867790899467125,-0.8533407644073744,-0.25322523591236734,0.022828068147780656,0
-1.7380000000000002,-2.4300340417135806,0.07312555784078595,-2.2023782219860957,-2.8146383349255024,-1.414038957084626,-2.7085444286051596,-2.0960274451471874,0.6920340417135804,0
-0.096,-0.6834375059133967,0.08785520565907341,-0.7648652715456188,-1.280462315772216,-0.26879097789348,-0.9736048883587719,-0.36108790490079967,0.5874375059133967,0
0.094,0.16803244972259967,0.03211268091714978,-0.39895683614336974,-0.7303049726064847,-0.05739362436402287,-0.26024013874787355,0.3398753897471335,0.07403244972259967,1
-2.8360000000000003,-2.269821184271676,0.02024148967545112,-2.1869368838129337,-2.839512082101175,-0.6929654390669624,-2.7575017689451906,-2.1449847854872184,0.5661788157283243,1
-2.803,-2.452316033348711,0.02468121367254241,-2.2235617678935253,-2.7943834784310004,-0.791183259493129,-2.76580957942901,-2.153292595971038,0.35068396665128887,1
0.062,-0.04594670731488487,0.018226345602708315,-0.34250036577981247,-0.7787779026213054,0.09065490288768013,-0.21765614479297068,0.3988404584093037,0.10794670731488487,1
-1.444,-2.535922376450581,0.09093878647638176,-2.2647523448701077,-3.101016735390034,-1.4821775696736363,-2.845178011159166,-2.245062482664159,1.0919223764505812,0
1.215,0.9138054822122048,0.08116113191477996,-0.23667715124712108,-1.4827451217214587,1.0254065161828603,1.2287728578670403,1.8560495346506927,0.30119451778779527,0
-0.851,-1.0745754103972922,0.01977257706644891,-1.0974712289113882,-1.2170034264137712,-0.5255640310116703,-1.3238954537870082,-0.7073988505847337,0.22357541039729223,1
-0.191,-0.08038256679869543,0.03020479708603892,-0.4244190477420018,-0.4970614866624444,-0.1433906880669259,-0.5500091131875904,0.07726756359606204,0.11061743320130457,1
-0.442,-0.6301216103341272,0.02166433266570411,-0.8705509071855375,-0.7973909266601168,-0.37133181017548167,-0.8323739213748037,-0.23225839287979666,0.18812161033412717,1
