y_true,oof_mu,oof_sigma,oof_mu_p,conf_lower,conf_upper,abs_err,trust_sigma
-0.982,-0.5638948903595398,0.09653346518196977,-2.365128500179118,-0.89276724372171,-0.23502253699736952,0.4181051096404602,0
-1.021,-1.1274318674254835,0.07433965934671274,-2.572117076029617,-1.4563042207876538,-0.7985595140633133,0.1064318674254836,0
0.099,-0.5613982508899493,0.04906798702141868,-2.9064967751062714,-0.8919563877880838,-0.2308401139918148,0.6603982508899493,1
-2.066,-1.8161518160729717,0.04059600986961024,-2.5216267318115753,-2.1224073172433178,-1.5098963149026254,0.24984818392702812,1
-0.212,-0.46544908899916004,0.07971070066544886,-2.889510019248567,-0.7943214423613303,-0.1365767356369898,0.2534490889991601,0
-2.164,-1.9564130676992908,0.06270716905585014,-2.801463191114463,-2.2852854210614613,-1.6275407143371206,0.20758693230070935,0
-1.026,-1.2044159056125912,0.08453348087969374,-2.859062267482291,-1.5349740425107257,-0.8738577687144566,0.17841590561259113,0
-2.032,-2.1126863097395274,0.037169362650906076,-2.6531648315819716,-2.443244446637662,-1.782128172841393,0.0806863097395274,1
-0.06,-0.7241291937885581,0.07669143636597049,-2.9064967751062714,-1.0546873306866926,-0.3935710568904236,0.6641291937885581,0
-2.6010000000000004,-2.459394333158928,0.06350792163894245,-2.8683996232258115,-2.7949694304870265,-2.1238192358308297,0.14160566684107234,0
-1.994,-1.9070536568602114,0.03738449721300962,-2.661886456517755,-2.2133091580305577,-1.6007981556898652,0.08694634313978855,1
-2.767,-2.753419838034791,0.033475875765768076,-2.7123406473126117,-3.0596753392051372,-2.4471643368644447,0.013580161965208948,1
-2.8710000000000004,-2.6768917144311293,0.062122417838192,-2.810249099735687,-3.007449851329264,-2.3463335775329948,0.19410828556887116,0
-0.951,-1.0652818394956027,0.03201364871607628,-2.417863690296522,-1.4171092939867604,-0.713454385004445,0.11428183949560278,1
-0.589,-0.9124321304559508,0.1002925636941559,-2.864707973777,-1.2186876316262971,-0.6061766292856046,0.3234321304559509,0
-2.019,-1.9238722887494586,0.03646962972630358,-2.7657820556469357,-2.275699743240616,-1.5720448342583009,0.09512771125054154,1
-1.973,-1.9720740412903992,0.039925519796694994,-2.7972253138505128,-2.3009463946525694,-1.643201687928229,0.0009259587096008826,1
-0.7240000000000001,-0.8278813128157185,0.023005862270818522,-2.5599046755783923,-1.1567536661778888,-0.4990089594535483,0.10388131281571844,1
0.1009999999999999,-0.27609164625386073,0.026875691704921482,-2.824173755103536,-0.6279191007450184,0.07573580823729698,0.3770916462538606,1
-1.663,-1.8207994121519133,0.0797077785190168,-2.5139888761666227,-2.149671765514084,-1.491927058789743,0.1577994121519133,0
-0.944,-0.9353450211350554,0.07543300096921488,-2.528129062146342,-1.287172475626213,-0.5835175666438976,0.008654978864944596,0
-1.157,-1.0306260906331544,0.06644567443385835,-2.3926253955099357,-1.3368815918035006,-0.7243705894628081,0.12637390936684567,0
-1.628,-1.3037168471328824,0.052956892256238036,-2.1107341941893667,-1.6392919444609808,-0.968141749804784,0.3242831528671175,0
-2.068,-1.5800077800677943,0.10708305514080257,-2.83469004477,-1.9088801334299645,-1.251135426705624,0.48799221993220576,0
-1.435,-1.212743543642561,0.03685206628740731,-2.4900101622538395,-1.5416158970047313,-0.8838711902803909,0.22225645635743896,1
-2.031,-2.066617958550645,0.052358725889638885,-2.8003131950057005,-2.4021930558787434,-1.7310428612225466,0.03561795855064487,0
-1.378,-1.5848972988242505,0.07379323853337255,-2.250732349817649,-1.915455435722385,-1.254339161926116,0.20689729882425056,0
-1.055,-0.9489410248135057,0.11094765519906537,-2.859062267482291,-1.2794991617116402,-0.6183828879153712,0.10605897518649421,0
-1.962,-2.0505574640563657,0.026642563182693025,-2.7972253138505128,-2.379429817418536,-1.7216851106941955,0.08855746405636578,1
-1.629,-1.8334745776798913,0.06559441760774008,-2.5250260225011605,-2.185302032171049,-1.4816471231887336,0.2044745776798913,0
-1.442,-1.4259834874452229,0.038511319402488794,-2.2702215244131265,-1.754855840807393,-1.0971111340830526,0.016016512554777096,1
-2.8160000000000003,-2.6106524528861907,0.029253601426882773,-2.564992087588983,-2.916907954056537,-2.3043969517158445,0.20534754711380954,1
-2.307,-2.2051898333870987,0.03296021878901839,-3.190603681171042,-2.511445334557445,-1.8989343322167525,0.10181016661290121,1
-0.5670000000000001,-0.5721664859035789,0.042264994212103675,-2.437904916610687,-0.9010388392657491,-0.24329413254140864,0.005166485903578821,1
-2.15,-2.022796977145454,0.010643864680225707,-2.4901613265672458,-2.3290524783158,-1.7165414759751076,0.127203022854546,1
-3.045,-2.7816233908684325,0.08713277888469943,-2.687102919514669,-3.0878788920387787,-2.475367889698086,0.26337660913156746,0
-1.781,-1.8909620595832564,0.09520363419019327,-2.7926962676162486,-2.2265371569113546,-1.555386962255158,0.10996205958325644,0
-2.119,-2.1503193151768167,0.05666051767823754,-2.6662166529204363,-2.5021467696679744,-1.798491860685659,0.03131931517681652,0
-2.091,-2.178210070851305,0.08234511681405741,-2.7728338463109505,-2.507082424213475,-1.8493377174891346,0.08721007085130461,0
-1.296,-1.238709295157767,0.07118725623222384,-2.8202609550300437,-1.5905367496489247,-0.8868818406666092,0.05729070484223309,0
-0.5329999999999999,-0.11919827459193821,0.11165961808435605,-1.862883421010322,-0.4254537757622845,0.18705722657840806,0.4138017254080617,0
-2.502,-2.4242166614053224,0.07649325460725344,-2.770678388428812,-2.759791758733421,-2.088641564077224,0.07778333859467734,0
-2.023,-2.2460260274625585,0.07780471540925822,-1.576269473158807,-2.581601124790657,-1.91045093013446,0.2230260274625584,0
-0.23,0.41815667730323525,0.08127593591078505,-0.299473409828248,0.06632922281207754,0.769984131794393,0.6481566773032352,0
-1.398,-1.717419566269117,0.0757700894949436,-0.8518121921068186,-2.0692470207602747,-1.3655921117779592,0.31941956626911705,0
-1.028,-0.6032036002277403,0.07282270062771662,-0.5304949976817742,-0.9320759535899106,-0.2743312468655701,0.4247963997722597,0
0.382,0.16355191739270436,0.07515627862289657,-0.8395342302359851,-0.17202317993539407,0.4991270147208028,0.21844808260729565,0
-0.524,-0.7272574393095065,0.03323120103202409,-1.185768093289128,-1.0335129404798526,-0.4210019381391602,0.20325743930950646,1
-1.435,-1.2056661005461606,0.0831426947648092,-1.5217019318900744,-1.5574935550373183,-0.8538386460550029,0.22933389945383942,0
-0.649,-0.655993283765834,0.08684466488810533,-1.6769388909252794,-0.9865514206639685,-0.3254351468676995,0.006993283765833969,0
-0.999,-0.7027389891170135,0.046706227745551845,-0.6839402556149544,-1.0316113424791837,-0.37386663575484325,0.2962610108829865,1
0.286,-0.3230593051688623,0.08666228137217541,-0.8333368896023157,-0.67488675966002,0.028768149322295433,0.6090593051688622,0
-1.953,-1.9994685786145774,0.06579319519361285,-1.4960582798840587,-2.335043675942676,-1.663893481286479,0.046468578614577316,0
-0.389,-0.13509346185623938,0.030803439705464047,-0.6785087455646315,-0.4869209163473971,0.21673399263491833,0.25390653814376063,1
-1.078,-1.2926155728250313,0.03932275608630047,-1.3973520404588256,-1.6231737097231658,-0.9620574359268967,0.2146155728250312,1
0.6779999999999999,0.637811844426573,0.17361998508766757,-1.9411828617263687,0.30893949106440277,0.9666841977887433,0.04018815557342692,0
0.04,0.0020888834202938966,0.07462492128566173,-0.5733928195732594,-0.32678346994187635,0.33096123678246414,0.037911116579706104,0
-2.062,-1.8871910731108945,0.0510573298403866,-1.5535790297727479,-2.2390185276020524,-1.5353636186197368,0.17480892688910532,0
-1.258,-1.7740102086578127,0.04573082993663995,-1.5774146690331525,-2.104568345555947,-1.4434520717596782,0.5160102086578127,1
-1.7380000000000002,-1.8079644394277365,0.022722081275354692,-1.5774146690331525,-2.138522576325871,-1.477406302529602,0.06996443942773634,1
-0.649,-0.6129476743051343,0.08844343509100253,-0.8404110148847168,-0.964775128796292,-0.2611202198139766,0.03605232569486572,0
-0.625,-0.8210944917372798,0.0531702622377919,-1.0774686455856473,-1.1566695890653782,-0.48551939440918135,0.19609449173727977,0
-2.036,-1.85150988482932,0.04783608865307024,-1.5774146690331525,-2.1820680217274546,-1.5209517479311856,0.18449011517067992,1
-0.911,-1.0247186101708174,0.04867627247418239,-0.7938429829940208,-1.3765460646619752,-0.6728911556796597,0.11371861017081741,1
-2.027,-2.125882306706371,0.059632670427526006,-1.913720670041239,-2.432137807876717,-1.8196268055360245,0.09888230670637066,0
-0.195,-0.027940698304428246,0.03933463599573304,-0.6731733301752969,-0.3635157956325267,0.3076343990236702,0.16705930169557176,1
-2.075,-1.7012820664811381,0.031634266235371626,-1.5199392234065736,-2.0368571638092368,-1.3657069691530397,0.37371793351886207,1
-0.28,-0.15372937923798136,0.05628995986774604,-0.6904816708538087,-0.4826017326001516,0.1751429741241889,0.12627062076201867,0
-0.389,-0.3083550074595685,0.043326894412784644,-0.6193989182356865,-0.6601824619507262,0.0434724470315892,0.0806449925404315,1
1.129,0.6315301651560628,0.0994472198210634,-1.8001901674278873,0.30097202825792824,0.9620883020541973,0.49746983484393725,0
-2.025,-2.021861874325322,0.03183168395990627,-1.492552463551478,-2.3574369716534203,-1.6862867769972234,0.003138125674678083,1
0.142,0.1774807106571703,0.09036581871246832,-1.8169692709988354,-0.1743467438339874,0.529308165148328,0.03548071065717032,0
-1.336,-1.7284530628708983,0.05456303978469201,-1.6515598165968053,-2.0573254162330685,-1.399580709508728,0.3924530628708982,0
-0.519,-0.47731308317389187,0.11110229924664314,-1.6769388909252794,-0.8078712200720264,-0.14675494627575736,0.041686916826108145,0
-0.835,-0.7563165026134717,0.10311531332442771,-0.8848676215203103,-1.1081439571046294,-0.404489048122314,0.07868349738652824,0
-1.645,-1.5871589773171428,0.06848528520056471,-1.1430754095052247,-1.9389864318083005,-1.2353315228259851,0.05784102268285718,0
0.7440000000000001,0.3179828650062462,0.06161349047019578,-1.7283401710826378,-0.033844589484911536,0.6698103194974039,0.42601713499375393,0
-2.121,-2.150345661624047,0.033820105715437164,-1.4665900496617779,-2.4809037985221813,-1.8197875247259123,0.029345661624046837,1
-1.961,-1.8902856986887233,0.07324732673357051,-1.797758886484028,-2.1965411998590696,-1.584030197518377,0.07071430131127676,0
-0.121,-0.32583343625954586,0.022933433804348917,-0.8639014423087229,-0.6320889374298921,-0.019577935089199583,0.20483343625954586,1
-1.931,-2.1014168496120256,0.04471412522890106,-1.5643380266116558,-2.4532443041031833,-1.7495893951208679,0.17041684961202552,1
-1.0,-0.7401039388559084,0.04899509685580199,-0.7866494105095135,-1.0463594400262548,-0.43384843768556214,0.2598960611440916,1
-2.425,-2.1417478202271996,0.10943920901034056,-1.5924837381729522,-2.448003321397546,-1.8354923190568533,0.28325217977280026,0
-0.8270000000000001,-1.2545165299552599,0.07303943306562502,-1.1771534742696468,-1.5900916272833583,-0.9189414326271614,0.4275165299552598,0
0.086,-0.04872579537665722,0.05537591960115516,-0.17037512841342417,-0.3549812965470035,0.25752970579368906,0.13472579537665721,0
-1.98,-1.9288304789303736,0.09501382883860877,-1.8047868826292772,-2.23508598010072,-1.6225749777600273,0.051169521069626356,0
-1.938,-1.8283717639847514,0.043183686402549465,-1.6355740312513756,-2.157244117346922,-1.4994994106225812,0.10962823601524851,1
-0.034,-0.02027262456165757,0.04024573662079371,-0.4381475831480687,-0.355847721889756,0.31530247276644086,0.013727375438342432,1
-1.756,-1.9568045629430182,0.1068314353567551,-1.7703118446132753,-2.2630600641133647,-1.650549061772672,0.20080456294301818,0
1.095,0.766021002793194,0.07306876008590343,-1.9831178968195253,0.4371486494310237,1.0948933561553642,0.328978997206806,0
-1.324,-1.0618937347044308,0.03357540887471833,-0.9572032101792661,-1.3974688320325293,-0.7263186373763324,0.26210626529556924,1
-0.302,-0.22100770340170245,0.08064201410113685,-0.5745192813188715,-0.5498800567638726,0.1078646499604678,0.08099229659829754,0
-0.955,-0.8730081908242704,0.07977026247380663,-0.8876486101265871,-1.224835645315428,-0.5211807363331127,0.08199180917572957,0
-1.305,-0.8695899184562441,0.04487337820194874,-0.5490274467623366,-1.2214173729474018,-0.5177624639650864,0.4354100815437558,1
-1.431,-1.8006839497665017,0.09930844928700963,-1.6367654299104264,-2.1525114042576594,-1.448856495275344,0.36968394976650165,0
-1.607,-1.4911024391933543,0.0899425434190793,-1.4709192107549458,-1.7973579403637006,-1.184846938023008,0.1158975608066457,0
-1.991,-1.7086900049421754,0.014737705630349048,-1.7742940755644754,-2.0149455061125217,-1.402434503771829,0.2823099950578247,1
-0.828,-1.0050976139636152,0.0857246986497038,-0.7438629419255144,-1.3339699673257854,-0.6762252606014449,0.17709761396361523,0
-1.409,-1.5620037744112154,0.07613026401325027,-1.75127142235586,-1.8908761277733857,-1.2331314210490452,0.15300377441121538,0
-2.32,-2.290534687678511,0.06486945095673716,-1.68264232484621,-2.6194070410406813,-1.9616623343163408,0.029465312321488746,0
-1.918,-1.8267880753327004,0.04954696729411111,-1.8294662059958666,-2.133043576503047,-1.520532574162354,0.09121192466729955,1
-1.295,-0.8839011889980317,0.03838795026062739,-1.120152582377718,-1.190156690168378,-0.5776456878276854,0.4110988110019682,1
-0.951,-0.9711755573036243,0.050210958848958834,-1.2725281606666379,-1.3017336942017588,-0.6406174204054897,0.020175557303624303,0
-1.922,-2.1381703033894492,0.09277675435244133,-1.4682176405417928,-2.489997757880607,-1.7863428488982915,0.21617030338944931,0
-2.142,-1.8605490528447306,0.08949697730486404,-1.530191008184285,-2.191107189742865,-1.529990915946596,0.2814509471552693,0
-0.494,-0.2537318192694479,0.07094246338782499,-0.853197210492038,-0.5842899561675824,0.07682631762868664,0.24026818073055212,0
-2.0980000000000003,-1.6083720121032157,0.03947564175032269,-1.5774146690331525,-1.9389301490013502,-1.2778138752050812,0.48962798789678463,1
-2.609,-2.1429339665803853,0.08449447043964263,-1.6549368833823133,-2.4785090639084837,-1.8073588692522868,0.4660660334196147,0
-1.737,-1.6020508770221513,0.029885809102363776,-1.7234743642033825,-1.9309232303843216,-1.273178523659981,0.13494912297784878,1
-1.739,-1.4325676083142056,0.05694122841875803,-1.195475186172057,-1.7843950628053633,-1.0807401538230479,0.3064323916857945,0
-2.041,-1.6782983149312662,0.03967347971028716,-1.5166115919380305,-2.0071706682934365,-1.349425961569096,0.3627016850687337,1
-1.595,-1.677926531264445,0.06745138778399275,-1.6355740312513756,-2.0067988846266154,-1.3490541779022747,0.08292653126444494,0
-0.068,0.16215658797868093,0.04944484164082377,-0.6953645015770151,-0.1667157653834893,0.4910289413408512,0.23015658797868094,1
-1.845,-1.9841607234305254,0.04306304131534275,-1.5042325147704165,-2.335988177921683,-1.6323332689393677,0.13916072343052543,1
-2.161,-2.6911698414974246,0.06899889771417997,-2.339930801142483,-3.0429972959885823,-2.339342387006267,0.5301698414974245,0
-1.432,-1.3931684614185902,0.026890205556561034,-1.9117181587742476,-1.7287435587466886,-1.0575933640904918,0.03883153858140975,1
-3.588,-3.5467628422486674,0.025945906653779285,-2.03994595740087,-3.882337939576766,-3.211187744920569,0.04123715775133263,1
-1.907,-1.822066159693371,0.027131549531916363,-1.7615860653955298,-2.1526242965915054,-1.4915080227952364,0.0849338403066291,1
-1.2919999999999998,-1.2261252867917771,0.03972268349133525,-2.098516086430571,-1.5549976401539474,-0.8972529334296069,0.06587471320822269,1
-2.526,-2.4598914138520604,0.03261882683115978,-2.0991906400508125,-2.7887637672142307,-2.13101906048989,0.06610858614793935,1
-2.8310000000000004,-2.7737529644524077,0.05987172607770277,-2.385189522667738,-3.1255804189435654,-2.42192550996125,0.057247035547592695,0
-2.799,-2.761047352936948,0.0339493539227098,-2.7702511860114036,-3.0966224502650466,-2.4254722556088497,0.03795264706305179,1
-1.518,-1.4186566671067617,0.025765140835526626,-1.818520487702257,-1.7704841215979195,-1.066829212615604,0.09934333289323827,1
-2.141,-2.12406700684813,0.07549309830542908,-2.4823149831479627,-2.4596421041762286,-1.7884919095200318,0.016932993151869802,0
-1.598,-1.6122956149353787,0.038684707222588204,-1.9629350203365694,-1.941167968297549,-1.2834232615732084,0.014295614935378564,1
-2.306,-2.2412484950501708,0.01872651752601124,-2.4384095216194916,-2.576823592378269,-1.9056733977220723,0.06475150494982929,1
-3.204,-3.091807149584172,0.02615931633011354,-2.298375170763996,-3.4223652864823064,-2.7612490126860374,0.11219285041582827,1
-2.282,-2.3002259622197303,0.031064533097091805,-2.013955587297369,-2.652053416710888,-1.9483985077285726,0.018225962219730274,1
-2.904,-2.889688332879131,0.020473793479097786,-2.487479900910791,-3.2202464697772655,-2.5591301959809964,0.014311667120868954,1
-3.004,-2.9457305268900664,0.023933127478026624,-2.4464434058702462,-3.281305624218165,-2.610155429561968,0.05826947310993358,1
-2.131,-2.7663797288218515,0.0471918743770668,-2.487479900910791,-3.096937865719986,-2.435821591923717,0.6353797288218517,1
-2.782,-2.7397882564902494,0.013208427840717605,-2.1486597938335628,-3.070346393388384,-2.409230119592115,0.042211743509750654,1
-2.972,-2.7348005216169513,0.02201328915698025,-1.8368381580285893,-3.0703756189450497,-2.399225424288853,0.23719947838304867,1
-2.789,-2.7305683313561606,0.028144337110260695,-2.4433026887251064,-3.066143428684259,-2.394993234028062,0.05843166864383953,1
-2.216,-2.236434569521139,0.031923340296449526,-2.06436743282101,-2.588262024012297,-1.8846071150299815,0.02043456952113898,1
-3.131,-3.1396406360140916,0.03234780441940239,-2.4033427048728235,-3.47521573334219,-2.804065538685993,0.008640636014091818,1
-1.177,-1.1514018205235441,0.029860035527938724,-2.0217526350294284,-1.5032292750147018,-0.7995743660323864,0.02559817947645593,1
-2.9560000000000004,-2.93576359474455,0.027471202245790832,-2.5959142830195994,-3.2420190959148965,-2.629508093574204,0.02023640525545023,1
-2.146,-2.199572397935531,0.03801666080986307,-1.8438075146243555,-2.5351474952636295,-1.8639973006074326,0.053572397935531146,1
-1.646,-1.663556121228931,0.017098715114317375,-2.157637982234944,-1.9698116223992772,-1.3573006200585847,0.01755612122893102,1
-2.051,-1.8936331907108241,0.05270745688162611,-2.6000587468948737,-2.224191327608959,-1.5630750538126896,0.157366809289176,0
-2.427,-2.323193139491874,0.028822190714155437,-2.6859318315756235,-2.62944864066222,-2.0169376383215276,0.10380686050812615,1
-2.281,-2.1145477198249303,0.03013865853933519,-2.53255119944801,-2.4501228171530287,-1.7789726224968319,0.16645228017506986,1
-3.148,-3.1735904203490257,0.02622302342756603,-2.4592562665179725,-3.502462773711196,-2.8447180669868555,0.02559042034902559,1
-2.927,-2.7276792567433685,0.046300644067593426,-2.536431728831729,-3.0565516101055388,-2.3988069033811983,0.19932074325663152,1
-2.96,-2.9650021511829943,0.012446350674459256,-2.107301276848623,-3.316829605674152,-2.6131746966918366,0.005002151182994297,1
-2.278,-2.259893409409134,0.031923185201415585,-2.325410879112725,-2.5887657627713043,-1.9310210560469638,0.018106590590865945,1
-1.4409999999999998,-1.6138735206630865,0.04243735385872564,-2.5325275593667147,-1.9657009751542442,-1.2620460661719288,0.1728735206630867,1
-2.6010000000000004,-2.693620238581956,0.013739739905941037,-2.330648720227601,-3.045447693073114,-2.3417927840907984,0.09262023858195567,1
-2.487,-2.420959457468139,0.019712498560744703,-2.4394932679024652,-2.756534554796237,-2.0853843601400404,0.06604054253186131,1
-2.408,-2.3730027230571884,0.022712969176625658,-1.9661213483889446,-2.703560859955323,-2.042444586159054,0.03499727694281152,1
-2.574,-2.555207143364344,0.04768620838609748,-2.520016221406838,-2.8840794967265144,-2.226334790002174,0.018792856635655664,1
-1.693,-1.6734825393380448,0.033179237255522666,-2.141717444470596,-2.002354892700215,-1.3446101859758746,0.019517460661955255,1
-2.38,-2.4385485143891503,0.022912565229994256,-2.520016221406838,-2.7674208677513206,-2.10967616102698,0.05854851438915043,1
-1.5,-1.7279651895768762,0.04252813060525151,-1.7310606712067766,-2.0635402869049746,-1.3923900922487777,0.22796518957687617,1
-2.205,-1.7288121836466408,0.03271130204577187,-1.9661213483889446,-2.059370320544775,-1.3982540467485063,0.4761878163533593,1
-2.5780000000000003,-2.5100775681141294,0.02443318818742592,-2.487479900910791,-2.840635705012264,-2.179519431215995,0.06792243188587088,1
-2.403,-2.362026478109416,0.01864065942089868,-2.453428385639666,-2.690898831471586,-2.0331541247472456,0.04097352189058423,1
-1.556,-1.542962117985154,0.03759829313264194,-2.099058465610123,-1.8492176191555003,-1.2367066168148078,0.013037882014846014,1
-2.624,-2.5397376785837085,0.022889985459571455,-2.517458895397154,-2.8686100319458787,-2.2108653252215382,0.08426232141629164,1
-2.017,-2.0504301768356736,0.05116988673482515,-1.7107171783049204,-2.35668567800602,-1.7441746756653274,0.03343017683567373,0
-1.905,-1.8654629520894266,0.0212890485567778,-2.1252741069182868,-2.194335305451597,-1.5365905987272563,0.03953704791057344,1
-1.91,-2.0036512549726235,0.01758339235999618,-2.0958749248382924,-2.339226352300722,-1.668076157644525,0.09365125497262361,1
-1.734,-1.7717297607344338,0.02321450734397058,-1.9960891167846178,-2.1235572152255915,-1.419902306243276,0.03772976073443379,1
-3.803,-3.406198181751196,0.028668927128046313,-2.528709705151307,-3.7124536829215424,-3.09994268058085,0.3968018182488038,1
-2.642,-2.6918388768942036,0.034197087477108506,-1.7322276833010803,-3.027413974222302,-2.356263779566105,0.04983887689420374,1
-2.635,-2.5423028199310167,0.04283272487750519,-2.631859619040765,-2.848558321101363,-2.2360473187606704,0.09269718006898309,1
-2.01,-2.0595882608684843,0.02508888397381755,-2.1313457467631665,-2.3658437620388306,-1.753332759698138,0.04958826086848456,1
-2.905,-2.6604203668313335,0.05903320098075002,-2.4754999902025467,-2.995995464159432,-2.324845269503235,0.24457963316866627,0
-2.68,-2.6628346604458453,0.01960454189373312,-3.060421315086662,-2.9690901616161915,-2.356579159275499,0.01716533955415489,1
-2.717,-2.622338945446772,0.051631571786881235,-2.437402009810639,-2.9579140427748705,-2.2867638481186736,0.09466105455322804,0
-2.083,-2.1285510377856123,0.020756544700492464,-2.016987527098972,-2.4574233911477825,-1.799678684423442,0.04555103778561209,1
-1.422,-1.336793527192884,0.03563775805879066,-1.8083077386880477,-1.6656658805550542,-1.0079211738307137,0.08520647280711602,1
-2.775,-2.7478234978464537,0.04342635178563368,-2.6600197098108715,-3.0540789990168,-2.4415679966761075,0.027176502153546167,1
-3.464,-3.3828111715477505,0.03678778419606521,-2.7364914678174537,-3.6890666727180967,-3.076555670377404,0.0811888284522495,1
-1.444,-1.9723455398410672,0.03110619462203466,-2.2120141012184202,-2.2786010410114135,-1.666090038670721,0.5283455398410672,1
-3.0660000000000003,-3.010188015243633,0.031780556164081084,-2.4473245176824507,-3.3457631125717313,-2.6746129179155345,0.055811984756367394,1
-2.574,-2.566432086630688,0.03020069564080178,-2.427934056801014,-2.9182595411218455,-2.21460463213953,0.007567913369312063,1
-3.2710000000000004,-3.1463327358200788,0.03172023337761739,-2.4217169684286874,-3.481907833148177,-2.8107576384919803,0.12466726417992158,1
-2.199,-2.125437061511537,0.014164678647588013,-2.5220667542885895,-2.4316925626818833,-1.8191815603411907,0.07356293848846285,1
-2.881,-2.8562658795000315,0.013469156760842657,-2.4400808651531483,-3.19184097682813,-2.520690782171933,0.02473412049996826,1
-2.384,-2.4328238601448007,0.03385637663251551,-2.437402009810639,-2.768398957472899,-2.0972487628167022,0.04882386014480078,1
-2.449,-2.262547338616288,0.023912339432669825,-2.012890531449953,-2.5981224359443864,-1.9269722412881896,0.18645266138371186,1
-2.962,-3.139965933431177,0.046930331263218064,-2.39564502934829,-3.4917933879223346,-2.788138478940019,0.17796593343117673,1
-3.539,-2.8394845794877432,0.07151459755396254,-2.470478703861988,-3.1700427163858778,-2.5089264425896087,0.6995154205122569,0
-1.379,-1.4846620660329548,0.03956896090500872,-1.7474322537150049,-1.790917567203301,-1.1784065648626085,0.1056620660329548,1
-3.602,-3.570130970764966,0.022119437392329886,-2.3523486384273933,-3.8763864719353123,-3.2638754695946197,0.031869029235033874,1
-1.854,-1.7944476567421352,0.00980877295164102,-1.9713358793874363,-2.146275111233293,-1.4426202022509775,0.05955234325786485,1
-1.236,-1.124214905147614,0.029425550326258258,-1.3452675080632546,-1.4304704063179603,-0.8179594039772677,0.11178509485238597,1
-2.53,-2.4674569360867924,0.021942237080456457,-2.151336659174997,-2.81928439057795,-2.1156294815956347,0.06254306391320741,1
-2.8480000000000003,-2.843921389533232,0.029549454440956174,-2.4218535762402693,-3.172793742895402,-2.5150490361710616,0.004078610466768495,1
-2.807,-2.7761464526879163,0.057506194474289354,-2.7497069334039983,-3.1117215500160147,-2.440571355359818,0.030853547312083673,0
-1.46,-1.4204889323149985,0.05466725299816135,-1.7911056325551098,-1.7723163868061562,-1.0686614778238408,0.039511067685001455,0
-2.099,-2.068156621030172,0.07159600449083174,-2.436286833345279,-2.4199840755213295,-1.7163291665390141,0.03084337896982836,0
-1.5419999999999998,-1.5336060996339604,0.019030988419920573,-1.876418232593601,-1.8854335541251181,-1.1817786451428027,0.008393900366039375,1
-2.242,-2.2714366053434194,0.022317250036897964,-2.4183046502175394,-2.607011702671518,-1.935861508015321,0.02943660534341941,1
-2.551,-2.5173106496025794,0.0218727793552994,-2.024075650729498,-2.8461830029647497,-2.188438296240409,0.033689350397420714,1
-3.217,-3.0729178358917646,0.020467323146162505,-2.3125311943435776,-3.408492933219863,-2.737342738563666,0.1440821641082355,1
-2.296,-2.2647633498610635,0.04764349002560273,-1.9551970657177957,-2.593635703223234,-1.9358909964988933,0.031236650138936284,1
-2.844,-2.8428593602001175,0.015824128056594503,-2.4246947159854093,-3.178434457528216,-2.507284262872019,0.0011406397998823259,1
-2.947,-2.904477080703614,0.058193212272513936,-2.411039945040442,-3.2563045351947717,-2.5526496262124563,0.042522919296386075,0
-2.07,-2.880565429074857,0.05543630833415349,-2.470478703861988,-3.2111235659729913,-2.5500072921767223,0.810565429074857,0
-2.985,-2.8127767751774684,0.03580257972165098,-2.013397960144462,-3.164604229668626,-2.4609493206863107,0.1722232248225315,1
-2.729,-2.7408837560629196,0.034376580884452945,-2.593976754996345,-3.047139257233266,-2.4346282548925733,0.01188375606291947,1
-2.171,-2.191796176180676,0.03182803459772979,-1.6378708264250614,-2.5273712735087743,-1.8562210788525775,0.020796176180676085,1
-3.0810000000000004,-3.0809072545208287,0.033540450646550396,-2.382780421144842,-3.416482351848927,-2.7453321571927303,9.27454791717075e-05,1
-1.117,-1.078006377412267,0.06739712537414452,-1.9967985403843893,-1.4298338319034247,-0.7261789229211093,0.03899362258773298,0
-2.897,-2.853340596436564,0.024088270649081603,-2.4254960672499415,-3.1889156937646623,-2.5177654991084655,0.043659403563435895,1
-2.095,-2.1476254594321813,0.03511011191122832,-1.8163400744262215,-2.4832005567602797,-1.8120503621040829,0.05262545943218111,1
-1.595,-1.5463625784983301,0.03408353712123176,-2.1840926505283336,-1.8752349318605004,-1.21749022513616,0.04863742150166983,1
-0.6609999999999999,-2.0554011244411616,0.04375442808243186,-2.0745636976616186,-2.361656625611508,-1.7491456232708154,1.3944011244411616,1
-2.364,-2.3807939838839314,0.036598129382326754,-2.3735925585166866,-2.732621438375089,-2.0289665293927737,0.016793983883931496,1
-2.076,-2.077989076171189,0.02685068082880551,-2.584078750534892,-2.4085472130693235,-1.7474309392730545,0.0019890761711889304,1
-3.092,-2.9927484672946996,0.01037749455024247,-2.470478703861988,-3.323306604192834,-2.662190330396565,0.09925153270530052,1
-2.572,-2.656199800162074,0.029587216649996074,-2.5182844555995914,-2.985072153524244,-2.3273274467999037,0.08419980016207385,1
-2.971,-2.947472149399845,0.04159567010118611,-2.3737951293072745,-3.2830472467279432,-2.6118970520717464,0.023527850600155276,1
-2.225,-2.2123400495354115,0.012124270750633005,-2.1867191879485133,-2.5641675040265692,-1.8605125950442538,0.012659950464588565,1
