y_true,oof_mu,oof_sigma,oof_mu_p,conf_lower,conf_upper,abs_err,trust_sigma,trust_knn,trust_lev
-0.778,-0.5829497920881959,0.09286622341236382,-0.7889683394690705,-0.8982978228839267,-0.2676017612924651,0.19505020791180416,0,1,1
-1.806,-1.760525055326393,0.06390068924444642,-1.8624438999915682,-2.078596734924295,-1.4424533757284912,0.04547494467360713,0,1,1
-0.8420000000000001,-0.8116653546376643,0.059788536271946566,-0.9299073011479817,-1.1414997852332065,-0.481830924042122,0.030334645362335766,0,1,1
0.152,0.13201402250380184,0.039792427402006704,-0.17679775990022378,-0.16332599291848487,0.42735403792608856,0.019985977496198154,1,1,1
-1.021,-0.7749949883087833,0.03328761404888531,-1.0920274865798647,-1.090343019104514,-0.45964695751305257,0.24600501169121658,1,1,1
0.174,-1.0694462363987685,0.0725883841121037,-1.235454644138776,-1.3647862518210552,-0.7741062209764817,1.2434462363987684,0,1,1
-1.136,-0.7148715043823461,0.06982261105102049,-0.9518972061415533,-1.030219535178077,-0.3995234735866154,0.42112849561765375,0,1,1
-2.463,-2.346227891997903,0.0684088014343571,-2.3859816119116117,-2.6760623225934452,-2.0163934614023606,0.11677210800209714,0,1,1
-0.6509999999999999,-0.4183556279183886,0.026954399754938376,-0.5901697713287595,-0.7364273075162904,-0.10028394832048687,0.23264437208161132,1,1,1
-1.145,-1.2938738078935086,0.023567421329075668,-1.5599052631934942,-1.5892138233157953,-0.9985337924712219,0.14887380789350857,1,1,1
0.413,-0.38916162071913324,0.04940913423271352,-0.48375937258953017,-0.7189960513146756,-0.059327190123590945,0.8021616207191332,0,1,1
-1.335,-1.652863182406065,0.03251850606315855,-2.137978888621233,-1.9709348620039666,-1.3347915028081632,0.3178631824060649,1,1,1
-1.331,-1.4571625390483622,0.03254352102985512,-2.0404407181991804,-1.772510569844093,-1.1418145082526314,0.12616253904836228,1,1,1
-2.13,-2.3783597263009053,0.03390844571385003,-2.1688667123862584,-2.693707757096636,-2.0630116955051747,0.24835972630090541,1,1,1
-0.936,-0.9764917918504525,0.05897548732840599,-1.2221246152031036,-1.3027959324408318,-0.6501876512600733,0.040491791850452485,0,1,1
-0.979,-0.9780356257185605,0.013725131453487117,-1.149265387067314,-1.2733756411408472,-0.6826956102962738,0.0009643742814394729,1,1,1
-2.587,-1.7399824882569228,0.04908247543732431,-2.232626614848491,-2.069816918852465,-1.4101480576613805,0.8470175117430774,0,1,1
-2.22,-2.1138819089916696,0.03998598486704161,-2.2510225956408,-2.4319535885895713,-1.7958102293937679,0.10611809100833058,1,1,1
-0.812,-0.25008259797995386,0.031013825548252074,-0.589385147111567,-0.5681542775778556,0.06798908161794787,0.5619174020200461,1,1,1
-1.2990000000000002,-1.472970986197795,0.02979694797506266,-2.1063463178637605,-1.8028054167933374,-1.1431365556022528,0.17397098619779494,1,1,1
-0.426,-0.43291187404672304,0.02723638095308958,-0.5827677931926076,-0.7282518894690098,-0.13757185862443633,0.006911874046723054,1,1,1
-2.577,-2.4712391255227635,0.04222192586745278,-2.3813199954686057,-2.786587156318494,-2.155891094727033,0.10576087447723648,0,1,1
-1.175,-0.6380488469381436,0.13709699047753857,-0.7170252018651899,-0.9333888623604303,-0.34270883151585685,0.5369511530618565,0,1,1
-1.138,-1.0013638255112798,0.02879950669479956,-1.0983280435095233,-1.2967038409335665,-0.7060238100889931,0.13663617448872012,1,1,1
-1.736,-1.4021595697473896,0.028292517702924288,-1.5055971358779452,-1.731994000342932,-1.0723251391518474,0.33384043025261034,1,1,1
-2.137,-1.7420042786567076,0.03749144806415066,-1.998811597801235,-2.057352309452438,-1.4266562478609768,0.3949957213432924,1,1,1
-0.519,-0.4113608675480228,0.035888819732312234,-0.6378869592622038,-0.7376650081384021,-0.08505672695764355,0.1076391324519772,1,1,1
-0.7190000000000001,-0.7843727752749209,0.04088332727636299,-0.746775764987859,-1.1024444548728227,-0.46630109567701916,0.0653727752749208,1,1,1
-2.532,-2.213508320737211,0.08193396954396666,-2.460721310034781,-2.5315800003351128,-1.8954366411393093,0.318491679262789,0,1,1
-0.185,-0.19119275117116302,0.03730532124545526,-0.35282459856519166,-0.5174968917615423,0.13511138941921624,0.0061927511711630245,1,1,1
-1.072,-1.0581110214155363,0.03726624002124354,-1.197461774084441,-1.376182701013438,-0.7400393418176345,0.013888978584463807,1,1,1
-0.455,-0.4621861018139446,0.01942966430447461,-0.6160828242222616,-0.7884902424043239,-0.13588196122356533,0.007186101813944579,1,1,1
-1.908,-1.7182469668502887,0.0376248709580702,-1.7028719780655133,-2.0480813974458307,-1.3884125362547464,0.18975303314971126,1,1,1
-1.978,-1.8992827815365507,0.028124644010657618,-2.1767068561672493,-2.1946227969588374,-1.603942766114264,0.07871721846344926,1,1,1
-2.2880000000000003,-1.9640595994463528,0.05380140519816047,-2.2076702441683222,-2.293894030041895,-1.6342251688508105,0.3239404005536475,0,1,1
-1.188,-2.0673899508213807,0.05887098285278878,-2.145037683082216,-2.39369409141176,-1.7410858102310014,0.8793899508213807,0,1,1
-1.475,-0.9444870111909941,0.03439119962132326,-1.0701120092508982,-1.2707911517813733,-0.6181828706006148,0.530512988809006,1,1,1
-0.652,-0.5944112771005439,0.0841465659976764,-0.6577942981620515,-0.9242457076960862,-0.2645768465050016,0.05758872289945616,0,1,1
-2.033,-2.0712981272999142,0.055868022448161844,-2.089141521284558,-2.366638142722201,-1.7759581118776275,0.03829812729991433,0,1,1
-1.146,-1.194994340643215,0.07600000264500778,-1.3065414259436379,-1.4903343560655018,-0.8996543252209284,0.04899434064321517,0,1,1
-1.45,-1.5746019234441997,0.02348633523416685,-2.0606664954233196,-1.904436354039742,-1.2447674928486574,0.12460192344419974,1,1,1
-2.132,-2.1216966567619453,0.13641248107228693,-2.0285693146526125,-2.439768336359847,-1.8036249771640436,0.010303343238054818,0,1,1
-0.065,-0.23790201107621323,0.03264843491831782,-0.6871067716030606,-0.5642061516665925,0.08840212951416604,0.17290201107621322,1,1,1
-2.02,-2.1039527858875564,0.08790401776931152,-2.273153756401501,-2.422024465485458,-1.7858811062896547,0.08395278588755639,0,1,1
-2.8560000000000003,-2.802444165026539,0.054160956289396184,-2.454971093496203,-3.0977841804488255,-2.5071041496042525,0.05355583497346128,0,1,1
-0.976,-0.6695616649260112,0.09741691933490666,-0.6791338854575386,-0.9876333445239129,-0.3514899853281095,0.30643833507398877,0,1,1
-1.81,-1.876157884793865,0.03666143757084851,-1.8915711797274986,-2.205992315389407,-1.5463234541983226,0.06615788479386486,1,1,1
-0.972,-1.0486717971893003,0.04480244108450297,-0.8375664836231824,-1.364019827985031,-0.7333237663935694,0.07667179718930028,0,1,1
-0.05,-0.08130705033438636,0.05684519994072913,-0.09310917997807033,-0.39937872993228807,0.23676462926351538,0.031307050334386355,0,1,1
-0.962,-1.067637228994446,0.045819806319074695,-1.2257016894428316,-1.3629772444167327,-0.7722972135721593,0.10563722899444605,0,1,1
-2.144,-2.2615427458014787,0.1470817125008097,-2.0658428415850096,-2.5796144253993805,-1.943471066203577,0.11754274580147861,0,1,1
-1.127,-0.892902182750558,0.0748651791504781,-1.1932917105208176,-1.2082502135462887,-0.5775541519548273,0.234097817249442,0,1,1
-1.645,-1.2331313592997801,0.060112374245694,-0.774103215357183,-1.5594354998901594,-0.9068272187094009,0.4118686407002199,0,1,1
-2.225,-1.948314794320113,0.07619001459799428,-1.9594662430612098,-2.2636628251158437,-1.632966763524382,0.2766852056798872,0,1,1
-1.364,-0.9096364973329074,0.08563576016184224,-0.8901431117130049,-1.2049765127551941,-0.6142964819106207,0.4543635026670927,0,1,1
-2.702,-2.6377214799488367,0.03591186091953668,-2.1657027034213643,-2.9557931595467384,-2.319649800350935,0.0642785200511633,1,1,1
0.188,-0.6360918156352544,0.029882543407559577,-0.6480680680566414,-0.9314318310575411,-0.3407518002129677,0.8240918156352544,1,1,1
-1.394,-1.3052985289258319,0.05782521327847352,-1.464057503958084,-1.6206465597215627,-0.989950498130101,0.08870147107416804,0,1,1
0.297,-0.11966309118848532,0.06600593020147254,-0.008776624190289795,-0.44949752178402763,0.21017133940705696,0.4166630911884853,0,1,1
-0.437,-0.25217275458890503,0.0529202835725052,-0.47605071655461373,-0.5702444341868067,0.06589892500899669,0.18482724541109496,0,1,1
-1.6230000000000002,-2.1764286270056674,0.053376700496960125,-1.8829829308112485,-2.4717686424279544,-1.8810886115833807,0.5534286270056672,0,1,1
-1.666,-1.9388052272066505,0.07131620434499003,-1.8870268463139181,-2.26510936779703,-1.6125010866162712,0.27280522720665057,0,1,1
-2.389,-2.405796594418195,0.0878024183925281,-1.9645326474742286,-2.7321007350085744,-2.079492453827816,0.016796594418195365,0,1,1
-0.988,-0.9289021883271574,0.02956069373586574,-1.1416709727569245,-1.2587366189226996,-0.5990677577316151,0.05909781167284256,1,1,1
-1.034,-1.315694164566784,0.0658351125786265,-1.0921922520394927,-1.6337658441646856,-0.9976224849688822,0.28169416456678387,0,1,1
-2.822,-2.348016594242805,0.08601906220489965,-1.9730757521290618,-2.6743207348331843,-2.021712453652426,0.473983405757195,0,1,1
-1.238,-1.3710042729523697,0.0394343122643751,-1.255718250742113,-1.6863523037481005,-1.055656242156639,0.13300427295236972,1,1,1
-2.349,-2.4669361237790337,0.06528640055048301,-2.13981703835313,-2.7850078033769354,-2.148864444181132,0.11793612377903351,0,1,1
0.11,-0.6243183552943614,0.05719909476411423,-0.5272090353201737,-0.9423900348922631,-0.3062466756964597,0.7343183552943614,0,1,1
-1.649,-1.9928123176682537,0.05115935531219261,-1.8607110978286996,-2.3081603484639843,-1.677464286872523,0.3438123176682537,0,1,1
-0.6579999999999999,-0.9905532265238692,0.050506428302408354,-0.8572709137310408,-1.3203876571194115,-0.6607187959283269,0.3325532265238693,0,1,1
-0.682,-0.5336595716683583,0.023728820604347396,-0.4725182131375032,-0.8634940022639006,-0.20382514107281602,0.14834042833164174,1,0,1
-1.386,-1.4516529853022302,0.13966897378724136,-1.320738898186848,-1.769724664900132,-1.1335813057043285,0.0656529853022303,0,1,1
-2.807,-2.771543055843353,0.08947756325361093,-2.2156256143398205,-3.0896147354412546,-2.453471376245451,0.03545694415664702,0,1,1
-0.355,-0.9086065003122124,0.10585845297601494,-1.0224416206761453,-1.2384409309077546,-0.5787720697166701,0.5536065003122124,0,1,1
-1.7380000000000002,-2.0618322503965856,0.11392245609198,-1.8592900684359965,-2.357172265818872,-1.7664922349742989,0.32383225039658536,0,1,1
-0.946,-1.0921230246419071,0.0335530531105283,-1.209081497237479,-1.4101947042398089,-0.7740513450440054,0.14612302464190718,1,1,1
-1.208,-1.1075127517403085,0.06362861878432241,-1.0874191391236132,-1.4373471823358508,-0.7776783211447662,0.10048724825969146,0,1,1
-1.725,-1.5305121965056723,0.05004582764246092,-1.3633269063778868,-1.8603466271012146,-1.20067776591013,0.19448780349432782,0,1,1
-1.39,-1.0625362101348108,0.14341878625431465,-1.4250446139418695,-1.3578762255570975,-0.7671961947125241,0.3274637898651891,0,1,1
-2.186,-2.06327473726229,0.07628896179069544,-1.830447291186097,-2.3931091678578325,-1.7334403066667479,0.12272526273770978,0,1,1
-2.749,-2.5247376118526597,0.058463489995115615,-2.0887378059363657,-2.854572042448202,-2.1949031812571174,0.22426238814734045,0,1,1
-0.575,-0.3646505416240153,0.038085728694220625,-0.6147306523183964,-0.6909546822143946,-0.03834640103363601,0.21034945837598468,1,1,1
-2.695,-2.637865529465179,0.0431143899026273,-2.229186330133472,-2.964169670055558,-2.3115613888747997,0.0571344705348209,0,1,1
-0.97,-0.9025245263914037,0.04094633572189439,-0.616434939588614,-1.2178725571871345,-0.5871764955956729,0.06747547360859629,1,1,0
-2.435,-2.480527663742516,0.04715990280414857,-2.0550233007169636,-2.8103620943380583,-2.1506932331469737,0.045527663742515934,0,1,1
-0.363,-0.32605322271416487,0.026119770647457397,-0.3461486195330483,-0.6441249023120665,-0.007981543116263146,0.03694677728583512,1,1,1
-2.776,-2.628428404085362,0.09138875555883767,-2.2571516329210013,-2.923768419507649,-2.333088388663075,0.14757159591463775,0,1,1
-2.728,-2.5863200772174197,0.04834641613655257,-2.0764828336618724,-2.912624217807799,-2.2600159366270405,0.14167992278258046,0,1,1
-0.409,-0.309568621761972,0.04974544472602676,-0.23826034069704782,-0.6249166525577028,0.005779409033758787,0.099431378238028,0,1,1
-2.799,-2.411956361182254,0.06050251548847804,-2.175798044463479,-2.7300280407801556,-2.093884681584352,0.38704363881774606,0,1,1
-1.371,-0.9434714485546367,0.1649036746641678,-0.7885715701321736,-1.2588194793503675,-0.6281234177589059,0.4275285514453633,0,1,1
-1.394,-1.1743040143279628,0.056591938284408616,-1.0648730921473515,-1.5041384449235051,-0.8444695837324205,0.21969598567203708,0,1,1
-0.65,-0.4941579838140167,0.06351216099462843,-0.46003483710458015,-0.8095060146097475,-0.17880995301828595,0.1558420161859833,0,1,1
-0.923,-0.8820203435615936,0.022274808666021786,-0.8993225569349579,-1.2000920231594954,-0.5639486639636919,0.0409796564384064,1,0,1
-1.237,-1.2488533019404169,0.049696911796105546,-1.0096900455846927,-1.5669249815383186,-0.9307816223425152,0.011853301940416783,0,1,1
-1.744,-1.9792371731548493,0.08604860217802907,-1.772076064746015,-2.3055413137452287,-1.65293303256447,0.23523717315484927,0,1,1
-1.882,-1.8272580636943039,0.04193890983862962,-1.6945632046926982,-2.1426060944900347,-1.511910032898573,0.054741936305696015,0,1,1
-2.776,-2.4535172102791534,0.01974110524665478,-1.96494779938869,-2.768865241074884,-2.1381691794834228,0.32248278972084643,1,1,1
-1.166,-1.4486432027527738,0.0739777092564735,-1.1621434194834293,-1.7667148823506755,-1.130571523154872,0.2826432027527739,0,1,1
-2.191,-2.2807948334252197,0.06625662390636948,-2.2995969755408545,-2.5761348488475067,-1.985454818002933,0.08979483342521988,0,1,1
-2.396,-2.3140459942015563,0.052319220636116555,-2.083799195937309,-2.6438804247970986,-1.984211563606014,0.08195400579844359,0,1,1
-2.708,-2.1181459990041573,0.06651754445428107,-1.9074583104672445,-2.433494029799888,-1.8027979682084265,0.5898540009958428,0,1,1
-1.49,-1.0172140501783844,0.011779535228060847,-0.9674816073704062,-1.3325620809741152,-0.7018660193826536,0.4727859498216156,1,1,1
-0.953,-1.1426660186209712,0.07789026942351085,-0.7259374045409799,-1.458014049416702,-0.8273179878252404,0.1896660186209712,0,1,1
-2.295,-2.5901843525145933,0.08690292623164202,-2.3338003648085954,-2.908256032112495,-2.2721126729166916,0.2951843525145934,0,1,1
-2.1,-2.0503020199256223,0.032121370451025526,-1.982407899275786,-2.3801364505211646,-1.72046758933008,0.04969798007437776,1,1,1
-1.3769999999999998,-1.3260224886536278,0.07798110221838589,-1.1273925919783963,-1.6440941682515295,-1.007950809055726,0.05097751134637196,0,1,1
-1.702,-2.004415865266832,0.09127781558583822,-1.8798979944553411,-2.330720005857211,-1.6781117246764525,0.30241586526683184,0,1,1
-2.623,-2.7134975109763926,0.036020981930915255,-2.2024203771452386,-3.043331941571935,-2.3836630803808503,0.09049751097639236,1,1,1
-1.719,-1.7669432341243914,0.03899442408157922,-1.794703115565647,-2.0932473747147706,-1.440639093534012,0.047943234124391276,1,1,1
-1.84,-1.572680667327636,0.057288758329440574,-1.3317141180061758,-1.8989848079180152,-1.2463765267372566,0.2673193326723642,0,0,1
-2.835,-2.0341908682969794,0.09027158898092301,-1.8048663164703522,-2.3604950088873586,-1.7078867277066,0.8008091317030206,0,1,1
-2.358,-2.014044783216012,0.09346891773236023,-1.9138783269083075,-2.332116462813914,-1.6959731036181105,0.3439552167839879,0,1,1
-0.512,-0.40776531101611935,0.059128247371134736,-0.7032172020407321,-0.7258369906140211,-0.08969363141821762,0.10423468898388066,0,1,1
-2.173,-2.353210813111186,0.04856750513703713,-2.114392372074006,-2.671282492709088,-2.0351391335132845,0.18021081311118614,0,1,1
-2.225,-2.516959825030799,0.05942803942143386,-2.7310725286775814,-2.8432639656211784,-2.19065568444042,0.2919598250307991,0,1,1
-1.484,-1.5383265305716802,0.06355471855968554,-1.5975448111918857,-1.8646306711620595,-1.212022389981301,0.05432653057168024,0,1,1
-3.569,-3.507077411141963,0.03675001728625298,-3.368891843025613,-3.8224254419376935,-3.1917293803462323,0.06192258885803703,1,1,1
-1.959,-1.9808709138320584,0.04484562055233192,-2.1754020557278073,-2.29894259342996,-1.6627992342341567,0.021870913832058303,0,1,1
-1.348,-1.4650802689349052,0.03637039724846904,-1.457198927805289,-1.780428299730636,-1.1497322381391744,0.11708026893490509,1,1,1
-2.513,-2.465233378702241,0.027241717079167314,-2.3367828619036968,-2.7605733941245276,-2.1698933632799546,0.04776662129775877,1,1,1
-2.809,-2.811519959550909,0.056367620460996096,-2.6830147124810733,-3.1295916391488108,-2.4934482799530073,0.00251995955090889,0,1,1
-2.741,-2.774053039236932,0.046147245255903156,-2.6926666330375526,-3.100357179827311,-2.4477488986465525,0.0330530392369317,0,1,1
-1.581,-1.543759111402367,0.039100936891735376,-1.7283087313009249,-1.8700632519927463,-1.2174549708119877,0.03724088859763297,1,1,1
-2.207,-2.2670853273307197,0.03536104705918924,-2.2191511010472706,-2.593389467921099,-1.9407811867403404,0.06008532733071981,1,1,1
-1.652,-1.717651826483107,0.015875090771848066,-1.8585375848249557,-2.047486257078649,-1.3878173958875648,0.06565182648310719,1,1,1
-2.371,-2.372081434737814,0.043761298167953676,-2.4934845106649113,-2.6874294655335444,-2.0567334039420833,0.0010814347378138578,0,1,1
-3.185,-3.170466908943969,0.03139401248079891,-3.185852694254105,-3.4858149397397,-2.8551188781482386,0.014533091056030845,1,1,1
-2.263,-2.2494636741641325,0.025492369766491864,-2.158399277671583,-2.5757678147545118,-1.9231595335737532,0.013536325835867391,1,1,1
-2.964,-2.9963249067249604,0.019522811195824965,-2.9291369629473585,-3.3261593373205027,-2.666490476129418,0.03232490672496047,1,1,1
-3.062,-3.0819922476495774,0.03642430728843372,-2.99307908953451,-3.400063927247479,-2.7639205680516756,0.01999224764957752,1,1,1
-2.193,-2.842887026457111,0.03170816911009232,-2.8154473853066992,-3.172721457052653,-2.5130525958615686,0.6498870264571108,1,1,1
-2.766,-2.816025251782283,0.04736346401113542,-2.8719852137880357,-3.1340969313801845,-2.497953572184381,0.05002525178228279,0,1,1
-2.954,-2.9004070264163895,0.012279388951471699,-2.7617183235573917,-3.218478706014291,-2.5823353468184878,0.053592973583610704,1,1,1
-2.85,-2.808226393562998,0.05225907099398044,-2.8188987208179377,-3.1235744243587287,-2.4928783627672675,0.04177360643700201,0,1,1
-2.259,-2.355550873698746,0.020286986617109325,-2.4288867663236537,-2.6508908891210323,-2.0602108582764593,0.09655087369874593,1,1,1
-3.4330000000000003,-3.1965279100193875,0.02697009667613473,-3.232855374677884,-3.5145995896172892,-2.878456230421486,0.23647208998061275,1,1,1
-1.236,-1.3348780760045114,0.009017997431705328,-1.5090872182744048,-1.6647125066000537,-1.005043645408969,0.09887807600451137,1,1,1
-3.015,-3.0133662434591617,0.024237378252637373,-2.9509530673183506,-3.339670384049541,-2.6870621028687824,0.0016337565408384158,1,1,1
-2.182,-2.246752517452146,0.02446049875778509,-2.1583112749263,-2.576586948047688,-1.9169180868566036,0.06475251745214594,1,1,1
-1.696,-1.7109018181748585,0.012171412681991478,-1.8194413374436644,-2.0289734977727605,-1.3928301385769568,0.014901818174858583,1,1,1
-2.024,-1.679820805924447,0.07332617387195867,-1.6746563814657258,-1.9951688367201779,-1.3644727751287162,0.344179194075553,0,1,1
-2.4930000000000003,-2.484777478297358,0.026673348917675633,-2.5340050783312447,-2.8028491578952597,-2.1667057986994562,0.008222521702642371,1,1,1
-2.269,-2.1007624410018546,0.05002070577526444,-2.0596896149179145,-2.430596871597397,-1.7709280104063123,0.16823755899814552,0,1,1
-3.2030000000000003,-3.1065377950475983,0.02367480388022791,-3.0025298503149873,-3.421885825843329,-2.7911897642518677,0.09646220495240199,1,1,1
-2.91,-2.794182239929487,0.038923603426133865,-2.8628368301766427,-3.1095302707252177,-2.4788342091337565,0.11581776007051303,1,1,1
-2.944,-2.92585441768319,0.015492875826598978,-2.841121828206227,-3.2521585582735693,-2.5995502770928107,0.01814558231680996,1,1,1
-2.33,-2.388619952288107,0.018341245989616593,-2.3981346313024736,-2.7066916318860086,-2.070548272690205,0.05861995228810679,1,1,1
-1.489,-1.5707092924615353,0.05654219330268549,-1.731791928394859,-1.9005437230570776,-1.240874861865993,0.08170929246153524,0,1,1
-2.654,-2.72640643171487,0.012967215245109538,-2.8954932326087386,-3.0444781113127717,-2.4083347521169682,0.07240643171487005,1,1,1
-2.551,-2.607382331791206,0.015559084527291787,-2.6504902212769057,-2.9027223472134924,-2.3120423163689194,0.056382331791205775,1,1,1
-2.39,-2.3681069969093813,0.0300016681398107,-2.3661637080434286,-2.683455027705112,-2.0527589661136507,0.021893003090618812,1,1,1
-2.632,-2.626871935302029,0.02138156285523105,-2.828593611780719,-2.944943614899931,-2.3088002557041274,0.005128064697971002,1,1,1
-1.743,-1.7642063100283831,0.029608679000916613,-1.8067053599730705,-2.0940407406239254,-1.4343718794328408,0.021206310028383024,1,1,0
-2.426,-2.473298297117583,0.04682569196147148,-2.735499915195858,-2.791369976715485,-2.1552266175196815,0.047298297117583044,0,1,1
-1.554,-1.855516087559456,0.06672725743857935,-1.8426800443470048,-2.1735877671573576,-1.5374444079615543,0.301516087559456,0,1,1
-2.194,-1.8536951139940392,0.013499942675661026,-1.8792585829852388,-2.1835295445895815,-1.523860683398497,0.34030488600596076,1,1,1
-2.641,-2.56574796903277,0.025806837217478205,-2.6156328531079005,-2.8810959998285006,-2.2503999382370394,0.07525203096722999,1,1,1
-2.468,-2.50727215088004,0.02497127637203385,-2.624730035494131,-2.8226201816757706,-2.1919241200843094,0.03927215088003999,1,1,1
-1.608,-1.652954227707474,0.02452927492161017,-1.6517512897443094,-1.9792583682978533,-1.3266500871170948,0.044954227707473926,1,1,1
-2.673,-2.636174971147254,0.023361107233780477,-2.8109152657624725,-2.9315149865695407,-2.3408349557249677,0.036825028852745856,1,1,1
-1.993,-1.653887572496705,0.0787048698712951,-1.7463035518888024,-1.9692356032924359,-1.3385395417009742,0.33911242750329507,0,1,1
-1.956,-1.9487204071187512,0.011333402197826886,-2.08692593287499,-2.2785548377142932,-1.6188859765232089,0.0072795928812487976,1,1,1
-2.408,-2.0125042786416656,0.021666339131668454,-2.009702326170277,-2.3305759582395673,-1.6944325990437639,0.39549572135833433,1,1,1
-1.957,-2.1368557801193395,0.024505050079753107,-2.2312365803362573,-2.45220381091507,-1.8215077493236087,0.17985578011933945,1,1,1
-1.794,-1.7684508096305274,0.017369759624331932,-1.9126249732674916,-2.086522489228429,-1.4503791300326256,0.025549190369472674,1,1,1
-3.789,-3.5322418441083285,0.03932233961357824,-3.4242304692738084,-3.847589874904059,-3.216893813312598,0.2567581558916716,1,1,1
-2.6660000000000004,-2.719978324419864,0.044181852992993355,-2.818967313774454,-3.0353263552155947,-2.4046302936241335,0.05397832441986372,0,1,1
-2.697,-2.6736341943995914,0.021957900894632405,-2.742252758756722,-2.9689742098218783,-2.3782941789773044,0.023365805600408684,1,1,1
-2.062,-2.1389248588294065,0.019073738975856392,-2.194448747976196,-2.465228999419786,-1.8126207182390273,0.0769248588294067,1,1,1
-2.867,-2.5257410439510446,0.07076946388002932,-2.447373667649895,-2.841089074746775,-2.210393013155314,0.3412589560489554,0,1,1
-2.7310000000000003,-2.7405877527729103,0.019497361008323635,-2.905429311560546,-3.0704221833684526,-2.410753322177368,0.009587752772910019,1,1,1
-2.778,-2.7230022237276064,0.0279812749934102,-2.805310679378115,-3.0493063643179856,-2.396698083137227,0.05499777627239366,1,1,1
-2.132,-2.2087865246273797,0.018453578990178573,-2.3150570585742662,-2.535090665217759,-1.8824823840370004,0.07678652462737956,1,1,1
-1.48,-1.5411823751831037,0.03753585385681172,-1.606902885077754,-1.8365223906053905,-1.245842359760817,0.061182375183103765,1,1,1
-2.822,-2.738278626733891,0.043451705424995685,-2.837023422460361,-3.0645827673242705,-2.411974486143512,0.08372137326610885,0,1,1
-3.45,-3.5257489827222286,0.011383268316688082,-3.4726265688716005,-3.855583413317771,-3.1959145521266863,0.07574898272222841,1,1,1
-2.271,-1.962631900350392,0.03358450232940019,-1.882349570750343,-2.2889360409407713,-1.6363277597600128,0.3083680996496079,1,1,1
-3.122,-3.0750949584054794,0.019819078328814122,-2.9778865784725914,-3.39044298920121,-2.759746927609749,0.04690504159452047,1,1,1
-2.6210000000000004,-2.6751722244792755,0.04295489350826548,-2.869360370006846,-3.0014763650696548,-2.3488680838888962,0.054172224479275055,0,1,1
-3.255,-3.082258926908346,0.028745792827610684,-3.069754274632448,-3.3976069577040766,-2.7669108961126154,0.17274107309165387,1,1,1
-2.25,-2.2859140203650377,0.03935749721974449,-2.3775503940570237,-2.6012620511607683,-1.9705659895693068,0.03591402036503766,1,1,1
-2.94,-3.015560045465685,0.017769717441065907,-2.8566180243017696,-3.3109000608879713,-2.7202200300433983,0.07556004546568484,1,1,1
-2.441,-2.5729651838317285,0.022272572228904976,-2.910137679965332,-2.8683051992540154,-2.2776251684094415,0.13196518383172862,1,1,1
-2.434,-2.2899890043625977,0.02781591883475199,-2.351303458184065,-2.6080606839604994,-1.971917324764696,0.1440109956374025,1,1,1
-3.015,-3.172468665474326,0.030381311273977057,-3.2179818810460703,-3.4678086808966126,-2.8771286500520397,0.15746866547432603,1,1,1
-2.55,-2.130283471077443,0.06337306556347896,-2.050841534564025,-2.448355150675345,-1.8122117914795415,0.4197165289225566,0,1,1
-0.019,-0.6664667887596443,0.06098889316093535,-0.38598392733895626,-0.9927709293500235,-0.340162648169265,0.6474667887596443,0,1,1
-1.786,-1.7311232923317068,0.016885713291792653,-1.5397101239441056,-2.0464713231274376,-1.415775261535976,0.05487670766829322,1,1,1
-0.938,-0.8492899850327236,0.011725657348823878,-0.6038268980910737,-1.1755941256231028,-0.5229858444423443,0.08871001496727637,1,1,1
-0.054,0.01722071455231647,0.056558953142655466,0.20320479146816758,-0.2781193008699703,0.31256072997460316,0.07122071455231646,0,0,1
-0.847,-0.8726971955641588,0.058826159471707884,-0.6982470275635122,-1.1880452263598895,-0.5573491647684281,0.025697195564158837,0,1,1
-2.394,-1.9330119208985275,0.06175604803101702,-1.5166394217101973,-2.2483599516942583,-1.6176638901027967,0.46098807910147266,0,1,1
-1.021,-0.9612102662148404,0.06839336864032827,-0.8712828435585206,-1.276558297010571,-0.6458622354191097,0.059789733785159505,0,1,1
-0.718,-0.764431118808024,0.08724538240110952,-0.37669141806487305,-1.0907352593984032,-0.4381269782176447,0.046431118808023975,0,1,1
-2.466,-1.4602859930008882,0.05370964897714145,-1.6796764161731634,-1.7865901335912675,-1.133981852410509,1.005714006999112,0,1,1
-0.73,-0.5811681651051726,0.02636921545731738,-0.33057109509942206,-0.8992398447030743,-0.2630964855072708,0.14883183489482743,1,1,1
-1.431,-1.320817720922932,0.039493657839537996,-1.2257554518561022,-1.6471218615133112,-0.9945135803325527,0.11018227907706812,1,1,1
-1.547,-0.26803004726629104,0.06288724598928004,0.057614884356066653,-0.5978644778618334,0.061804383329251256,1.2789699527337088,0,1,1
-0.4,-0.34772281975363106,0.04086550015067433,-0.18826322361693343,-0.6630708505493619,-0.0323747889579003,0.05227718024636896,1,1,1
-1.624,-1.6076876582753696,0.028979055101111092,-1.5515449226540876,-1.9230356890711005,-1.2923396274796388,0.016312341724630475,1,1,1
-1.681,-1.6277521060258375,0.036536289400043116,-1.6223992609710012,-1.9458237856237393,-1.3096804264279358,0.05324789397416252,1,1,1
-2.572,-2.0742470558006207,0.07995794293775906,-1.5435722691755975,-2.3895950865963513,-1.75889902500489,0.4977529441993793,0,1,1
